Date,Area_Name,Road_Name,Traffic_Volume,Average_Speed,Congestion_Level,Road_Capacity_Utilization,Environmental_Impact,Public_Transport_Usage,Weather_Conditions,Month,Day_of_Week,Is_Weekend,Incident_Reports,Pedestrian_Cyclist_Count
2023-01-06,Hebbal,Hebbal Flyover,19516,50.009521764188506,66.30843787213257,97.41000773305127,89.032,37.752674283352974,Clear,1,Friday,0,1,117
2023-01-07,Indiranagar,100 Feet Road,24589,56.52336923812146,84.04276887638366,100.0,99.178,70.66947115223854,Clear,1,Saturday,1,2,111
2023-01-07,Indiranagar,CMH Road,37688,51.56774369522968,100.0,100.0,125.376,61.85682355853527,Clear,1,Saturday,1,3,93
2023-01-07,Whitefield,Marathahalli Bridge,7382,50.825425982216245,18.777419297610194,34.171310127398286,64.764,19.05356368781212,Fog,1,Saturday,1,1,198
2023-01-07,Koramangala,Sony World Junction,15465,63.02945662838716,45.58103981415682,78.56843214819449,80.93,40.042200903815065,Overcast,1,Saturday,1,0,84
2023-01-07,M.G. Road,Trinity Circle,39254,27.05612824753985,100.0,100.0,128.50799999999998,48.271462231866685,Clear,1,Saturday,1,3,115
2023-01-07,M.G. Road,Anil Kumble Circle,40230,35.13051119874597,100.0,100.0,130.45999999999998,36.42312325706912,Clear,1,Saturday,1,1,115
2023-01-07,Yeshwanthpur,Yeshwanthpur Circle,14755,53.97248832960096,48.51307602670514,69.65418131645058,79.51,73.07199133796144,Clear,1,Saturday,1,0,173
2023-01-07,Yeshwanthpur,Tumkur Road,22551,39.56478404050237,68.90426396912386,100.0,95.102,36.51945815812686,Overcast,1,Saturday,1,1,105
2023-01-08,Indiranagar,100 Feet Road,21858,52.38053806197743,73.4750281607093,100.0,93.716,54.88840229241831,Clear,1,Sunday,1,3,115
2023-01-08,Indiranagar,CMH Road,24569,32.40266578840018,82.05588318889436,100.0,99.138,32.74862231578241,Clear,1,Sunday,1,2,105
2023-01-08,Whitefield,ITPL Main Road,6813,34.74182346158994,22.2009771821907,31.978278033335837,63.626,14.992217176186855,Clear,1,Sunday,1,0,190
2023-01-08,Koramangala,Sony World Junction,29254,23.570382070321983,91.15415557078477,100.0,108.508,59.75775836219898,Clear,1,Sunday,1,1,109
2023-01-08,Koramangala,Sarjapur Road,30103,42.53687609365563,100.0,100.0,110.206,66.59003658262702,Clear,1,Sunday,1,1,97
2023-01-08,Electronic City,Hosur Road,12983,39.39053295016594,52.31696757168837,69.40384947179024,75.96600000000001,71.89450154314048,Clear,1,Sunday,1,0,204
2023-01-08,M.G. Road,Trinity Circle,24747,54.07769998868276,83.36030110095858,100.0,99.494,12.101517923923032,Clear,1,Sunday,1,4,95
2023-01-08,M.G. Road,Anil Kumble Circle,23069,43.72814640428856,75.53933207958254,100.0,96.138,53.04967643743399,Clear,1,Sunday,1,1,97
2023-01-08,Jayanagar,South End Circle,14457,37.2394369577262,58.126224062299855,69.09610371434462,78.914,55.10968466445103,Windy,1,Sunday,1,1,202
2023-01-08,Hebbal,Hebbal Flyover,35716,30.976837094909765,100.0,100.0,121.432,19.91413991156036,Clear,1,Sunday,1,2,96
2023-01-08,Yeshwanthpur,Yeshwanthpur Circle,27136,21.875692142168266,84.68290403620405,100.0,104.272,24.90037079192064,Fog,1,Sunday,1,3,92
2023-01-08,Yeshwanthpur,Tumkur Road,14771,50.939218868526,46.95592522722136,78.58793781915578,79.542,60.35423110803153,Clear,1,Sunday,1,0,204
2023-01-09,Indiranagar,100 Feet Road,27038,28.918183625060145,89.39515905448435,100.0,104.076,22.935465354241572,Clear,1,Monday,0,1,99
2023-01-09,Indiranagar,CMH Road,19430,46.03396580525975,62.78324733427536,100.0,88.86,11.311197606466822,Overcast,1,Monday,0,0,109
2023-01-09,Whitefield,ITPL Main Road,18348,63.66838112897187,70.22557075703304,94.29391713109044,86.696,24.926005768193694,Clear,1,Monday,0,2,102
2023-01-09,Koramangala,Sony World Junction,35875,37.06297739137912,100.0,100.0,121.75,64.60136401532047,Clear,1,Monday,0,2,100
2023-01-09,Koramangala,Sarjapur Road,44103,29.360443904234632,100.0,100.0,138.20600000000002,61.10550325896438,Clear,1,Monday,0,1,91
2023-01-09,M.G. Road,Trinity Circle,38326,36.14146669379887,100.0,100.0,126.652,65.94404889610492,Overcast,1,Monday,0,3,84
2023-01-09,M.G. Road,Anil Kumble Circle,27451,36.19192096019003,90.14263781979224,100.0,104.902,44.17149508139472,Clear,1,Monday,0,2,106
2023-01-09,Jayanagar,Jayanagar 4th Block,25974,29.77390628781196,84.91153381453397,100.0,101.948,64.52348229718936,Clear,1,Monday,0,2,118
2023-01-09,Hebbal,Ballari Road,18713,35.150671317367056,55.488152202091264,91.66452230065327,87.426,29.21060296887704,Fog,1,Monday,0,1,108
2023-01-10,Indiranagar,100 Feet Road,35323,27.90245517598741,100.0,100.0,120.646,61.56619382343575,Windy,1,Tuesday,0,3,84
2023-01-10,Indiranagar,CMH Road,44821,25.6198755328676,100.0,100.0,139.642,63.001644165686685,Clear,1,Tuesday,0,3,91
2023-01-10,Whitefield,Marathahalli Bridge,25703,39.62106234289024,95.02008151049668,100.0,101.406,61.66175784959139,Clear,1,Tuesday,0,4,102
2023-01-10,Koramangala,Sony World Junction,29681,30.792817230252457,89.13126614201147,100.0,109.362,62.80336144688422,Fog,1,Tuesday,0,4,79
2023-01-10,Koramangala,Sarjapur Road,29144,36.00225479160089,100.0,100.0,108.288,62.68186369271664,Clear,1,Tuesday,0,2,113
2023-01-10,M.G. Road,Trinity Circle,33882,35.10958187625097,100.0,100.0,117.764,59.43498165336504,Windy,1,Tuesday,0,1,95
2023-01-10,M.G. Road,Anil Kumble Circle,13000,38.9637383386557,39.58119338448606,60.99129820383051,76.0,55.41938747742985,Clear,1,Tuesday,0,1,185
2023-01-10,Jayanagar,Jayanagar 4th Block,21256,40.95004936891562,67.59553240783143,100.0,92.512,63.92556942456827,Clear,1,Tuesday,0,0,112
2023-01-10,Jayanagar,South End Circle,9509,66.66449128316361,30.956820202553423,48.96806705444302,69.018,68.0619927549127,Fog,1,Tuesday,0,0,176
2023-01-11,Indiranagar,100 Feet Road,36016,33.213085533567465,100.0,100.0,122.032,39.93339141692992,Overcast,1,Wednesday,0,3,95
2023-01-11,Indiranagar,CMH Road,10347,36.3171862606867,35.6719788175021,47.03913523221448,70.694,49.104331664029,Clear,1,Wednesday,0,0,186
2023-01-11,Whitefield,Marathahalli Bridge,9585,37.6514023830385,22.02461829556226,48.495674354390914,69.17,30.789993092527656,Fog,1,Wednesday,0,1,206
2023-01-11,Koramangala,Sarjapur Road,32097,45.27859348270482,100.0,100.0,114.194,12.464481005005192,Clear,1,Wednesday,0,1,100
2023-01-11,Electronic City,Silk Board Junction,6323,33.91365496149921,24.01789070404488,28.146623201077453,62.646,63.7605195322095,Rain,1,Wednesday,0,1,201
2023-01-11,M.G. Road,Trinity Circle,49285,31.05407884131217,100.0,100.0,148.57,59.57015716714948,Clear,1,Wednesday,0,0,106
2023-01-11,M.G. Road,Anil Kumble Circle,53004,31.791010021945173,100.0,100.0,156.00799999999998,29.184099082259763,Clear,1,Wednesday,0,1,103
2023-01-11,Jayanagar,South End Circle,29390,30.436440726478917,100.0,100.0,108.78,37.099794827870994,Clear,1,Wednesday,0,4,101
2023-01-11,Hebbal,Hebbal Flyover,32279,38.1141342573396,100.0,100.0,114.558,23.61389235801098,Clear,1,Wednesday,0,2,91
2023-01-11,Yeshwanthpur,Tumkur Road,12682,45.450189915923225,39.51486783516699,63.30287965784152,75.364,12.27812441808357,Clear,1,Wednesday,0,0,205
2023-01-12,Indiranagar,100 Feet Road,32680,27.744617394384605,100.0,100.0,115.36,34.442020873439176,Overcast,1,Thursday,0,5,108
2023-01-12,Indiranagar,CMH Road,34130,20.0,100.0,100.0,118.26,55.500096286219794,Clear,1,Thursday,0,2,113
2023-01-12,Whitefield,ITPL Main Road,16199,42.44439214289815,60.51450102156085,84.46846065530626,82.398,39.59929064605447,Clear,1,Thursday,0,1,93
2023-01-12,Koramangala,Sony World Junction,45122,34.33809552874244,100.0,100.0,140.244,75.80234523828811,Clear,1,Thursday,0,2,107
2023-01-12,Koramangala,Sarjapur Road,44066,39.68182185939466,100.0,100.0,138.132,48.78164619409535,Clear,1,Thursday,0,4,107
2023-01-12,M.G. Road,Trinity Circle,37019,33.99114676536517,100.0,100.0,124.038,51.50504776087848,Overcast,1,Thursday,0,1,94
2023-01-12,M.G. Road,Anil Kumble Circle,57347,26.78877190582312,100.0,100.0,164.69400000000002,70.68817095935415,Overcast,1,Thursday,0,1,94
2023-01-12,Jayanagar,Jayanagar 4th Block,25516,44.04232403906887,82.76207280525314,100.0,101.032,16.2372826586987,Clear,1,Thursday,0,2,111
2023-01-12,Jayanagar,South End Circle,25095,31.680257621404326,78.85454072136115,100.0,100.19,51.83450684135123,Overcast,1,Thursday,0,4,100
2023-01-13,Indiranagar,100 Feet Road,35408,39.05674474911667,100.0,100.0,120.816,35.507796914493525,Clear,1,Friday,0,4,101
2023-01-13,Indiranagar,CMH Road,28595,20.0,91.62973930554551,100.0,107.19,48.32132310298553,Clear,1,Friday,0,1,90
2023-01-13,Whitefield,Marathahalli Bridge,15311,52.334722675905695,46.36021191832975,81.23074359542557,80.622,52.738227994526135,Clear,1,Friday,0,0,130
2023-01-13,Koramangala,Sony World Junction,44659,25.51565217623426,100.0,100.0,139.31799999999998,55.49563408601715,Clear,1,Friday,0,0,92
2023-01-13,Koramangala,Sarjapur Road,46871,38.51742428366356,100.0,100.0,143.74200000000002,48.41569416539077,Rain,1,Friday,0,3,99
2023-01-13,M.G. Road,Trinity Circle,26671,44.8759218424679,79.69015961440931,100.0,103.342,52.08788314913561,Clear,1,Friday,0,4,95
2023-01-13,Hebbal,Hebbal Flyover,10706,37.230133917855376,36.45822997992728,51.33519935474755,71.412,64.94065291633393,Windy,1,Friday,0,0,191
2023-01-13,Hebbal,Ballari Road,31631,44.26744183502547,100.0,100.0,113.262,52.391518343421154,Clear,1,Friday,0,3,104
2023-01-13,Yeshwanthpur,Tumkur Road,6936,44.0577024368296,15.057882633667468,38.00725025490701,63.872,72.29631383863142,Fog,1,Friday,0,0,218
2023-01-14,Indiranagar,100 Feet Road,26182,36.11014700282056,88.12694228356216,100.0,102.364,24.54800735897292,Overcast,1,Saturday,1,4,113
2023-01-14,Indiranagar,CMH Road,33423,41.61631481210649,100.0,100.0,116.846,75.4162735806123,Clear,1,Saturday,1,4,95
2023-01-14,Whitefield,Marathahalli Bridge,15407,58.23565770420703,42.089535879854594,76.98535144938178,80.814,51.967205761631575,Clear,1,Saturday,1,1,103
2023-01-14,Koramangala,Sony World Junction,29281,33.759031731102326,99.21867785288607,100.0,108.562,51.18403179857726,Clear,1,Saturday,1,2,110
2023-01-14,Koramangala,Sarjapur Road,48832,33.96383354002583,100.0,100.0,147.664,15.383031624778912,Clear,1,Saturday,1,2,90
2023-01-14,M.G. Road,Anil Kumble Circle,52201,27.310636883419303,100.0,100.0,154.402,51.36518775550169,Clear,1,Saturday,1,3,82
2023-01-14,Jayanagar,Jayanagar 4th Block,31563,27.20616933140045,100.0,100.0,113.126,66.73472846158845,Clear,1,Saturday,1,3,106
2023-01-14,Jayanagar,South End Circle,17222,49.53298374341481,51.92272472310863,81.9914631719481,84.444,42.34236910838831,Overcast,1,Saturday,1,2,108
2023-01-14,Hebbal,Ballari Road,9225,47.90620971705493,35.17249910002118,45.19585426227278,68.45,72.09919802092116,Overcast,1,Saturday,1,0,225
2023-01-15,Indiranagar,100 Feet Road,49820,40.437918577045615,100.0,100.0,149.64,78.77286703598895,Fog,1,Sunday,1,2,89
2023-01-15,Indiranagar,CMH Road,37195,20.0,100.0,100.0,124.39,33.357748055579016,Clear,1,Sunday,1,1,98
2023-01-15,Whitefield,Marathahalli Bridge,17473,49.97563860869096,55.38672336182915,90.09588460403442,84.946,62.46962444586144,Overcast,1,Sunday,1,1,105
2023-01-15,Jayanagar,Jayanagar 4th Block,25888,39.02336642748429,80.5692842198142,100.0,101.776,24.898275051908424,Clear,1,Sunday,1,2,92
2023-01-15,Jayanagar,South End Circle,36506,36.26968412815883,100.0,100.0,123.012,77.70018751901443,Clear,1,Sunday,1,5,112
2023-01-15,Hebbal,Hebbal Flyover,28206,41.00512844363843,85.78412525508708,100.0,106.412,25.396532570653605,Clear,1,Sunday,1,1,85
2023-01-15,Yeshwanthpur,Yeshwanthpur Circle,28225,26.50791424062708,89.17940070930486,100.0,106.45,76.62342207716031,Rain,1,Sunday,1,3,120
2023-01-16,Indiranagar,CMH Road,25055,23.10574355294041,78.96033240860784,100.0,100.11,34.36454742715706,Clear,1,Monday,0,3,82
2023-01-16,Whitefield,Marathahalli Bridge,17718,47.444226107915945,49.49610012502387,92.42841731187733,85.436,14.188645726975112,Overcast,1,Monday,0,1,115
2023-01-16,Koramangala,Sony World Junction,49631,41.67108991929203,100.0,100.0,149.262,54.145732105831954,Overcast,1,Monday,0,3,103
2023-01-16,Koramangala,Sarjapur Road,31265,32.507826871626705,100.0,100.0,112.53,16.880376982331338,Clear,1,Monday,0,2,95
2023-01-16,M.G. Road,Trinity Circle,38118,62.13266845469296,100.0,100.0,126.236,56.88944029090387,Clear,1,Monday,0,3,91
2023-01-16,Jayanagar,South End Circle,17266,68.21068510688198,59.90882493994776,87.00408678483959,84.532,47.70551598599862,Clear,1,Monday,0,2,94
2023-01-16,Hebbal,Ballari Road,19367,34.464074852796166,63.095082746378736,99.02385703886104,88.73400000000001,63.78857746016063,Clear,1,Monday,0,1,123
2023-01-16,Yeshwanthpur,Yeshwanthpur Circle,7083,38.66302533222508,27.73947634165216,31.732411315956966,64.166,52.06644177079359,Overcast,1,Monday,0,0,204
2023-01-17,Indiranagar,100 Feet Road,24218,59.934177143063415,83.86007346169984,100.0,98.436,18.8882269093387,Clear,1,Tuesday,0,2,119
2023-01-17,Koramangala,Sony World Junction,46404,50.3941796003272,100.0,100.0,142.808,64.68290951471188,Clear,1,Tuesday,0,2,94
2023-01-17,Koramangala,Sarjapur Road,30655,20.34187087324298,100.0,100.0,111.31,39.955517358062096,Rain,1,Tuesday,0,1,88
2023-01-17,Electronic City,Hosur Road,17385,52.77187880755034,57.77133799118271,90.8921209820731,84.77000000000001,44.06420338594733,Rain,1,Tuesday,0,0,100
2023-01-17,M.G. Road,Trinity Circle,25071,27.98385448848465,91.97108501015391,100.0,100.142,73.37617873710033,Clear,1,Tuesday,0,4,109
2023-01-17,Jayanagar,Jayanagar 4th Block,38647,20.0,100.0,100.0,127.294,23.472988255680416,Clear,1,Tuesday,0,0,97
2023-01-17,Jayanagar,South End Circle,11864,41.05003156368,36.06199360597948,62.28870424538637,73.72800000000001,34.90001949981435,Clear,1,Tuesday,0,1,192
2023-01-17,Hebbal,Ballari Road,18068,49.67738747977797,68.37901053787404,87.9421469022216,86.136,65.65909714247913,Clear,1,Tuesday,0,0,99
2023-01-17,Yeshwanthpur,Yeshwanthpur Circle,6259,49.50783310133711,15.5542931850724,36.2156210878269,62.518,12.893719920106376,Clear,1,Tuesday,0,0,204
2023-01-17,Yeshwanthpur,Tumkur Road,19103,35.41925122686447,56.78093851230659,93.05909759481956,88.206,78.64857994261979,Windy,1,Tuesday,0,0,108
2023-01-18,Indiranagar,100 Feet Road,39999,43.14167379619858,100.0,100.0,129.998,24.968669034460014,Clear,1,Wednesday,0,2,105
2023-01-18,Koramangala,Sony World Junction,43505,44.23510469006716,100.0,100.0,137.01,15.089933966018036,Overcast,1,Wednesday,0,0,103
2023-01-18,Koramangala,Sarjapur Road,16164,35.127757659110934,53.64179994699457,77.3441039844994,82.328,77.12238808335924,Clear,1,Wednesday,0,0,79
2023-01-18,Electronic City,Silk Board Junction,19217,36.30717416073821,63.46740383366862,93.08933678612205,88.434,74.62554106171957,Clear,1,Wednesday,0,1,103
2023-01-18,M.G. Road,Trinity Circle,37594,37.89390472369446,100.0,100.0,125.188,25.76648349082564,Clear,1,Wednesday,0,1,97
2023-01-18,M.G. Road,Anil Kumble Circle,27797,47.52020739211078,92.02999823698327,100.0,105.594,72.68980296269143,Windy,1,Wednesday,0,1,108
2023-01-18,Jayanagar,Jayanagar 4th Block,29197,40.31408067312779,92.43081500183628,100.0,108.394,77.79097996348803,Rain,1,Wednesday,0,3,97
2023-01-18,Hebbal,Hebbal Flyover,36081,35.602888843349085,100.0,100.0,122.162,31.055738216816145,Clear,1,Wednesday,0,2,99
2023-01-18,Hebbal,Ballari Road,40111,42.77889373758953,100.0,100.0,130.22199999999998,67.46370566567508,Overcast,1,Wednesday,0,2,99
2023-01-19,Indiranagar,100 Feet Road,20520,48.83328058595975,74.11082474549998,100.0,91.04,44.082869389080265,Clear,1,Thursday,0,0,94
2023-01-19,Indiranagar,CMH Road,33572,57.9452950863024,100.0,100.0,117.144,37.81651244234296,Clear,1,Thursday,0,6,108
2023-01-19,Whitefield,Marathahalli Bridge,7189,57.195441913761535,25.20438161232053,32.047511658709915,64.378,77.26163145870795,Clear,1,Thursday,0,0,167
2023-01-19,Whitefield,ITPL Main Road,23675,67.41580503237151,86.06315768605924,100.0,97.35,38.43254479808059,Clear,1,Thursday,0,0,107
2023-01-19,Koramangala,Sony World Junction,30811,36.325116974386624,100.0,100.0,111.622,68.30620766719092,Rain,1,Thursday,0,2,102
2023-01-19,Koramangala,Sarjapur Road,51972,25.834800829936043,100.0,100.0,153.94400000000002,57.13612078411273,Overcast,1,Thursday,0,2,89
2023-01-19,Electronic City,Silk Board Junction,6139,43.7190724684314,11.265104353201584,28.10477283014,62.278,17.47402791509441,Clear,1,Thursday,0,0,183
2023-01-19,M.G. Road,Trinity Circle,41992,25.548706807373165,100.0,100.0,133.98399999999998,39.099575278471214,Clear,1,Thursday,0,3,93
2023-01-19,Jayanagar,Jayanagar 4th Block,32220,30.81580525552866,100.0,100.0,114.44,64.72628752546811,Clear,1,Thursday,0,0,115
2023-01-19,Jayanagar,South End Circle,31682,37.46309120321804,100.0,100.0,113.364,62.24458016005,Fog,1,Thursday,0,3,107
2023-01-19,Hebbal,Ballari Road,39494,20.0,100.0,100.0,128.988,49.81387268254984,Overcast,1,Thursday,0,0,103
2023-01-19,Yeshwanthpur,Tumkur Road,9066,39.43307860590223,29.16533960368461,49.731673190653765,68.132,40.81248313790579,Clear,1,Thursday,0,1,195
2023-01-20,Indiranagar,100 Feet Road,44958,34.11550095624775,100.0,100.0,139.916,36.52107608473425,Clear,1,Friday,0,2,88
2023-01-20,Indiranagar,CMH Road,27670,28.823308174095104,91.21226640543324,100.0,105.34,72.6106458593612,Clear,1,Friday,0,2,110
2023-01-20,Koramangala,Sony World Junction,49849,41.80166807005427,100.0,100.0,149.69799999999998,79.58905022753667,Clear,1,Friday,0,3,131
2023-01-20,M.G. Road,Trinity Circle,54667,20.97154157377568,100.0,100.0,159.334,41.453862038268014,Rain,1,Friday,0,3,113
2023-01-20,M.G. Road,Anil Kumble Circle,28173,42.346056627087286,100.0,100.0,106.346,57.87716597776132,Clear,1,Friday,0,1,106
2023-01-20,Jayanagar,Jayanagar 4th Block,26105,34.97881488314489,88.85482250057927,100.0,102.21,49.93030443514188,Clear,1,Friday,0,3,79
2023-01-20,Jayanagar,South End Circle,22963,38.49963820299031,67.46772383264455,100.0,95.926,54.27948217256837,Fog,1,Friday,0,2,101
2023-01-21,Indiranagar,100 Feet Road,32664,42.40714465961885,100.0,100.0,115.328,56.602689753565045,Overcast,1,Saturday,1,2,94
2023-01-21,Indiranagar,CMH Road,34904,27.61260292850969,100.0,100.0,119.808,59.64131225820001,Overcast,1,Saturday,1,1,108
2023-01-21,Whitefield,ITPL Main Road,16318,55.13603911034224,60.08532038498856,82.1230854595088,82.636,64.32931450995407,Fog,1,Saturday,1,1,89
2023-01-21,Koramangala,Sony World Junction,29627,26.272925936094666,96.32836992880956,100.0,109.254,28.645616728000668,Clear,1,Saturday,1,2,82
2023-01-21,Koramangala,Sarjapur Road,65332,21.89257109444513,100.0,100.0,180.664,21.910531288970084,Clear,1,Saturday,1,6,125
2023-01-21,M.G. Road,Anil Kumble Circle,34717,23.460346019574395,100.0,100.0,119.434,77.39956252219955,Fog,1,Saturday,1,2,102
2023-01-21,Jayanagar,Jayanagar 4th Block,44464,40.77844528367435,100.0,100.0,138.928,77.83290550910779,Clear,1,Saturday,1,3,101
2023-01-21,Hebbal,Hebbal Flyover,20196,44.35891771123397,69.657627195349,100.0,90.392,15.155950708857464,Clear,1,Saturday,1,1,102
2023-01-22,Indiranagar,100 Feet Road,10156,25.346293413341744,27.48468366048092,48.53111163099174,70.312,37.99125247015749,Clear,1,Sunday,1,0,189
2023-01-22,Indiranagar,CMH Road,13148,42.54072960923416,52.71389865329977,63.82590370764987,76.29599999999999,27.720890534502203,Fog,1,Sunday,1,0,192
2023-01-22,Koramangala,Sony World Junction,28441,32.62464177824096,91.10060084144108,100.0,106.882,10.583737000280548,Clear,1,Sunday,1,1,97
2023-01-22,Koramangala,Sarjapur Road,14553,31.46387407104682,55.32627345609221,74.52518497956773,79.106,20.527881646021218,Clear,1,Sunday,1,0,184
2023-01-22,M.G. Road,Anil Kumble Circle,35341,46.33435722174053,100.0,100.0,120.682,56.754001845534425,Clear,1,Sunday,1,2,89
2023-01-22,Jayanagar,Jayanagar 4th Block,33997,49.1665950980639,100.0,100.0,117.994,20.660646370949888,Clear,1,Sunday,1,4,105
2023-01-22,Hebbal,Hebbal Flyover,21002,31.85974701378204,61.92709995934989,100.0,92.004,57.85119741122636,Rain,1,Sunday,1,1,93
2023-01-22,Yeshwanthpur,Tumkur Road,38708,57.26314397286565,100.0,100.0,127.416,44.809454883706,Fog,1,Sunday,1,1,93
2023-01-23,Indiranagar,100 Feet Road,21531,27.854927088365304,66.12475098038287,100.0,93.062,59.2345024332048,Overcast,1,Monday,0,0,95
2023-01-23,Indiranagar,CMH Road,27609,32.66944802963685,97.51240765188108,100.0,105.218,69.87376419953813,Clear,1,Monday,0,1,105
2023-01-23,Whitefield,Marathahalli Bridge,12518,56.85501636168577,49.02321401886044,60.788435055058585,75.036,63.62562875472089,Fog,1,Monday,0,0,197
2023-01-23,Koramangala,Sony World Junction,33196,28.433046684427097,100.0,100.0,116.392,28.09618851690982,Fog,1,Monday,0,0,99
2023-01-23,Koramangala,Sarjapur Road,32717,46.64927236795503,100.0,100.0,115.434,60.24926299209659,Clear,1,Monday,0,3,101
2023-01-23,Electronic City,Silk Board Junction,12361,34.01967323839922,36.12848039315174,66.2343528073413,74.72200000000001,43.220035238009054,Clear,1,Monday,0,1,197
2023-01-23,M.G. Road,Trinity Circle,53813,39.54517040278295,100.0,100.0,157.626,20.9160175264885,Clear,1,Monday,0,3,83
2023-01-23,M.G. Road,Anil Kumble Circle,26434,42.429739600131,80.65490971667677,100.0,102.868,42.8635524684247,Clear,1,Monday,0,3,105
2023-01-23,Jayanagar,Jayanagar 4th Block,22224,72.72611283105618,79.31245586433397,100.0,94.448,64.52351191068576,Clear,1,Monday,0,2,112
2023-01-23,Jayanagar,South End Circle,33876,23.649264166175197,100.0,100.0,117.752,31.290306768261715,Clear,1,Monday,0,2,94
2023-01-23,Hebbal,Ballari Road,20131,60.19873966437896,58.43967147777703,100.0,90.262,66.60928253034986,Overcast,1,Monday,0,0,91
2023-01-23,Yeshwanthpur,Yeshwanthpur Circle,20467,35.63618993881921,77.1260630470834,100.0,90.934,43.66126774996725,Clear,1,Monday,0,1,115
2023-01-24,Indiranagar,100 Feet Road,35549,42.79297465342529,100.0,100.0,121.098,74.22885467083572,Clear,1,Tuesday,0,5,86
2023-01-24,Indiranagar,CMH Road,27807,27.741987801283177,85.80463273275167,100.0,105.614,42.794701580064775,Clear,1,Tuesday,0,2,119
2023-01-24,Whitefield,Marathahalli Bridge,13543,45.344824653239314,41.6850521307473,70.95815769088452,77.086,17.660375323622944,Fog,1,Tuesday,0,0,228
2023-01-24,Whitefield,ITPL Main Road,32788,39.04916661151096,100.0,100.0,115.576,28.98471513466845,Rain,1,Tuesday,0,3,102
2023-01-24,Koramangala,Sony World Junction,14680,40.48553731967968,45.48676191889999,68.94416418077121,79.36,59.137471527340345,Fog,1,Tuesday,0,1,179
2023-01-24,Koramangala,Sarjapur Road,49010,32.10924271026964,100.0,100.0,148.01999999999998,62.93822537870005,Clear,1,Tuesday,0,4,109
2023-01-24,Electronic City,Hosur Road,14729,36.169229244849966,46.41477912444212,74.29241470225807,79.458,14.341289619658834,Clear,1,Tuesday,0,0,195
2023-01-24,Electronic City,Silk Board Junction,12465,43.2430955711099,49.18686126109604,66.46246499876833,74.93,43.335669574099406,Fog,1,Tuesday,0,1,209
2023-01-24,M.G. Road,Trinity Circle,12452,33.51912490705957,41.2175066277488,65.79168487192054,74.904,58.83009055389986,Clear,1,Tuesday,0,0,193
2023-01-24,M.G. Road,Anil Kumble Circle,39383,40.90837887964899,100.0,100.0,128.76600000000002,13.7398659371359,Clear,1,Tuesday,0,2,107
2023-01-24,Jayanagar,South End Circle,39355,42.2618496018745,100.0,100.0,128.70999999999998,70.9089700521775,Clear,1,Tuesday,0,1,112
2023-01-24,Hebbal,Hebbal Flyover,31608,28.65310758051438,99.05849564321235,100.0,113.216,18.348733538759618,Clear,1,Tuesday,0,3,105
2023-01-24,Hebbal,Ballari Road,26406,32.579785588870635,81.91540093936199,100.0,102.812,76.43988219366187,Windy,1,Tuesday,0,1,94
2023-01-24,Yeshwanthpur,Yeshwanthpur Circle,22217,43.77183223452415,82.0963241817761,100.0,94.434,70.73639804040727,Clear,1,Tuesday,0,4,94
2023-01-24,Yeshwanthpur,Tumkur Road,15585,41.34231581833601,42.94872319647753,78.4428254836931,81.17,26.95506261112329,Clear,1,Tuesday,0,0,109
2023-01-25,Indiranagar,100 Feet Road,32376,36.81103999399022,100.0,100.0,114.752,43.37375393893669,Clear,1,Wednesday,0,2,105
2023-01-25,Indiranagar,CMH Road,23047,53.58077556163597,83.80638653827296,100.0,96.094,67.78738306464568,Clear,1,Wednesday,0,0,91
2023-01-25,Koramangala,Sony World Junction,29580,20.940467911523783,100.0,100.0,109.16,39.05252328682113,Clear,1,Wednesday,0,3,97
2023-01-25,Koramangala,Sarjapur Road,51743,32.924923033830794,100.0,100.0,153.486,75.12960376555623,Clear,1,Wednesday,0,7,110
2023-01-25,Electronic City,Hosur Road,12593,31.51750541775518,46.75345219283824,61.66623195540042,75.186,17.77956503789407,Overcast,1,Wednesday,0,1,211
2023-01-25,Electronic City,Silk Board Junction,4233,49.87104373361179,21.163531848241146,24.198077478272527,58.466,75.40564260871925,Clear,1,Wednesday,0,3,206
2023-01-25,M.G. Road,Trinity Circle,39413,38.70885938987183,100.0,100.0,128.826,12.449164555649766,Overcast,1,Wednesday,0,1,107
2023-01-25,M.G. Road,Anil Kumble Circle,12872,54.60051095508882,37.69299902077183,67.84239078329648,75.744,74.76419208196437,Clear,1,Wednesday,0,0,193
2023-01-25,Jayanagar,Jayanagar 4th Block,24582,30.10666382049715,83.89176047125126,100.0,99.164,76.28502869304948,Rain,1,Wednesday,0,3,100
2023-01-25,Jayanagar,South End Circle,37615,51.27919635447948,100.0,100.0,125.23,70.57344958598297,Clear,1,Wednesday,0,1,95
2023-01-25,Hebbal,Ballari Road,10106,40.91844432065154,25.112444108829,49.78439506010728,70.212,24.29371258746971,Clear,1,Wednesday,0,0,187
2023-01-26,Indiranagar,100 Feet Road,33226,35.73474971408234,100.0,100.0,116.452,21.062555176737117,Clear,1,Thursday,0,3,95
2023-01-26,Indiranagar,CMH Road,35292,20.0,100.0,100.0,120.584,68.79981336419391,Clear,1,Thursday,0,0,103
2023-01-26,Whitefield,Marathahalli Bridge,25403,29.30727309068376,92.86726604538774,100.0,100.806,27.269314318970984,Clear,1,Thursday,0,1,103
